case,target_active,target_theta_mean,target_theta_sigma,rank,elapsed_seconds,V3,V6,V9,V10,V11,V12,V15,V18,pred_active,pred_forward,pred_theta_mean,pred_theta_sigma,sim_active,sim_forward,sim_theta_mean,sim_theta_sigma,sim_theta_p95,sim_n_active,sim_n_forward,sim_n_backward,sim_bpm_score
low35b,0.35,6.0,3.0,11,8.531999999999243,-884.7088623046875,-589.3601684570312,-70.34075927734375,38.69775390625,111.4888916015625,-629.3624267578125,-459.140869140625,-190.323974609375,0.3509117662906647,0.9862859845161438,6.011819362640381,2.996332883834839,0.476,1.0,7.25581199,3.96033523,12.0325122,238,238,0,0.6009
low35b,0.35,6.0,3.0,12,7.860000000000582,-953.5244750976562,-793.3134765625,340.3565673828125,95.0382080078125,260.6175537109375,-428.275390625,172.544921875,-124.6929931640625,0.34994229674339294,1.000788688659668,5.98106050491333,2.9704251289367676,0.328,1.0,9.64410833,4.03541115,16.4819963,164,164,0,0.3836
low35b,0.35,6.0,3.0,13,8.218000000000757,-849.1519165039062,-589.79638671875,-88.0264892578125,51.82177734375,121.107666015625,-602.701904296875,-447.31884765625,-242.5775146484375,0.3486911654472351,0.9844121932983398,6.003354072570801,3.023054599761963,0.454,1.0,7.33511034,3.32656758,12.2574492,227,227,0,0.5884
low35b,0.35,6.0,3.0,14,8.015999999999622,-964.9860229492188,-714.5259399414062,282.0556640625,37.5789794921875,101.2611083984375,-520.138427734375,139.675048828125,-554.492431640625,0.3504294753074646,0.9937843084335327,6.010324001312256,3.006117343902588,0.306,1.0,6.81553479,2.67946508,10.809148,153,153,0,0.4696
low40b,0.4,5.5,2.8,1,7.828000000001339,-943.239501953125,-780.869140625,280.4803466796875,102.3739013671875,245.7393798828125,-453.2186279296875,138.7691650390625,-170.12066650390625,0.3979356586933136,1.003645896911621,5.496964454650879,2.8353219032287598,0.366,1.0,7.99737955,4.02081453,14.6528965,183,183,0,0.3764
low40b,0.4,5.5,2.8,2,8.1720000000023,-973.8543090820312,-655.09033203125,93.4569091796875,83.843017578125,132.4971923828125,-467.2520751953125,114.5762939453125,-444.04864501953125,0.40402379631996155,0.9934225082397461,5.490992546081543,2.7587215900421143,0.406,1.0,5.55552254,2.92181205,10.3151543,203,203,0,0.5753
low40b,0.4,5.5,2.8,3,8.90599999999904,-965.8780517578125,-823.1854248046875,411.7197265625,50.5504150390625,215.114501953125,-524.2217407226562,201.8770751953125,-228.27105712890625,0.3972211480140686,1.0022838115692139,5.461546897888184,2.8333399295806885,0.428,1.0,8.83534296,4.09151883,15.4902517,214,214,0,0.4562
low40b,0.4,5.5,2.8,4,8.390999999999622,-602.8461303710938,-801.9664306640625,794.0135498046875,5.59674072265625,64.0775146484375,-477.52410888671875,-477.631103515625,189.5765380859375,0.3974520266056061,1.00392746925354,5.428982734680176,2.762228488922119,0.234,1.0,6.1097806,5.02747515,12.9090518,117,117,0,0.2839
low40b,0.4,5.5,2.8,5,8.515999999999622,-601.26611328125,-762.8699340820312,953.417236328125,-19.8656005859375,55.508544921875,-498.59368896484375,-805.2845458984375,194.8660888671875,0.3987118601799011,1.000203251838684,5.53741455078125,2.774559497833252,0.318,1.0,5.41729969,3.73158478,11.9483441,159,159,0,0.3467
low40b,0.4,5.5,2.8,6,8.157000000002881,-601.6835327148438,-761.8341064453125,950.659912109375,-20.04302978515625,55.196044921875,-499.153076171875,-802.2677001953125,196.150146484375,0.3987289071083069,1.0003588199615479,5.540526390075684,2.7757492065429688,0.346,1.0,5.85450782,4.09883068,12.1228264,173,173,0,0.3778
low40b,0.4,5.5,2.8,7,7.514999999999418,-595.6287841796875,-763.0691528320312,949.0126953125,-17.43011474609375,58.4705810546875,-491.58514404296875,-786.4718017578125,192.539306640625,0.3986833989620209,1.0000629425048828,5.539191246032715,2.775822877883911,0.31,1.0,5.43384407,3.08638473,10.4470678,155,155,0,0.3458
low40b,0.4,5.5,2.8,8,7.75,-604.0726928710938,-760.8231201171875,949.60302734375,-21.29290771484375,53.5458984375,-502.7235412597656,-806.2388916015625,198.20263671875,0.39872947335243225,1.0005528926849365,5.540996551513672,2.776484727859497,0.292,1.0,5.87563494,3.83316898,12.2162976,146,146,0,0.3043
low40b,0.4,5.5,2.8,9,7.484000000000378,-829.9036254882812,-991.0001831054688,870.4617919921875,-93.073974609375,-36.58966064453125,-679.8289794921875,282.7232666015625,-483.2669677734375,0.3987341821193695,0.994454026222229,5.502925395965576,2.798414945602417,0.324,1.0,5.68560743,2.64973504,10.4137321,162,162,0,0.3321
low40b,0.4,5.5,2.8,10,7.562000000001717,-594.249267578125,-761.2120971679688,939.3126220703125,-15.25860595703125,60.4659423828125,-486.8450927734375,-766.8348388671875,195.324462890625,0.39877817034721375,1.0002119541168213,5.538996696472168,2.77752685546875,0.3,1.0,5.92777976,4.05463502,12.8416904,150,150,0,0.3226
low40b,0.4,5.5,2.8,11,7.40599999999904,-599.7913818359375,-759.2891845703125,940.5772705078125,-18.76654052734375,56.1683349609375,-496.25115966796875,-783.23583984375,198.617431640625,0.3987208306789398,1.0006881952285767,5.541171073913574,2.7775394916534424,0.304,1.0,5.27334248,3.34408648,11.1853174,152,152,0,0.3434
low40b,0.4,5.5,2.8,12,7.984000000000378,-594.7244262695312,-760.6343994140625,937.580078125,-15.49346923828125,60.1251220703125,-487.48175048828125,-764.0672607421875,196.600830078125,0.39872971177101135,1.000330924987793,5.539783000946045,2.776406764984131,0.318,1.0,5.13857499,3.52907397,11.3109643,159,159,0,0.3441
low40b,0.4,5.5,2.8,13,7.343000000000757,-592.617431640625,-761.1298828125,935.3243408203125,-13.84783935546875,61.93798828125,-483.474853515625,-755.2422485351562,195.62841796875,0.3988315165042877,1.0001723766326904,5.538119316101074,2.7771127223968506,0.266,1.0,5.61817784,3.49120267,11.2874099,133,133,0,0.309
low40b,0.4,5.5,2.8,14,7.453000000001339,-592.4296264648438,-770.343017578125,970.09521484375,-17.73773193359375,58.7138671875,-492.52325439453125,-820.1670532226562,180.3837890625,0.3988640606403351,0.9990512728691101,5.531390190124512,2.775209903717041,0.33,1.0,5.46407156,3.59742873,10.6619518,165,165,0,0.3433
