------ Begin Next Fly'm ------


"Begin Fly'm (Mon Jun 17 14:40:40 2024)"
"Ions Flown Separately, Comp Quality(3)"
"Number of Ions to Fly = 500"
"Changes:","Mass","Charge","X","Y","Z","KE","Azm","Elv","Time of Birth"
" ","NO ","NO ","YES","YES","YES","NO ","NO ","NO ","NO "


"Ion N","Events","TOF","Mass","Charge","X","Y","Z","Vt","Azm","Elv","KE Error"

1,1,0,44,1,79.7067,76.2681,87.1126,0,0,0,0
------ Begin Next Fly'm ------


"Begin Fly'm (Mon Jun 17 14:41:08 2024)"
"Ions Flown Separately, Comp Quality(3)"
"Number of Ions to Fly = 500"
"Changes:","Mass","Charge","X","Y","Z","KE","Azm","Elv","Time of Birth"
" ","NO ","NO ","YES","YES","YES","NO ","NO ","NO ","NO "


"Ion N","Events","TOF","Mass","Charge","X","Y","Z","Vt","Azm","Elv","KE Error"

295,1,0,44,1,79.1778,76.3295,87.825,0,0,0,0
295,16,289720,44,1,74.8908,77.5375,8.41378e-007,0.000341435,92.8863,0.820138,2.0565e-011
296,1,0,44,1,77.9923,76.5606,90.8154,0,0,0,0
296,16,250929,44,1,64.2325,79.5678,1.27718e-006,0.000409646,98.9286,1.94676,1.38861e-011
297,1,0,44,1,78.7193,76.6895,89.8093,0,0,0,0
297,16,262111,44,1,70.751,80.6061,6.19027e-007,0.000386098,95.2496,2.58484,3.0098e-011
298,1,0,44,1,79.8596,78.078,90.4386,0,0,0,0
298,16,256167,44,1,80.4571,92.5609,3.17912e-007,0.000399975,89.5872,9.4437,2.52749e-011
299,1,0,44,1,77.5679,76.8449,86.7839,0,0,0,0
299,16,313527,44,1,61.3939,81.8134,2.67627e-008,0.000316528,100.959,3.3483,1.77018e-011
300,1,0,44,1,80.0916,76.5772,90.3864,0,0,0,0
300,16,252781,44,1,82.4425,79.6541,6.21935e-007,0.000401365,88.433,2.0263,1.86436e-011
301,1,0,44,1,78.6431,76.0079,88.5376,0,0,0,0
301,16,280235,44,1,70.2818,74.8545,1.89117e-006,0.000356485,95.5891,-0.770614,2.24937e-011
302,1,0,44,1,79.9884,75.5824,90.4461,0,0,0,0
302,16,252107,44,1,81.5662,71.1913,1.6212e-006,0.000402818,88.9428,-2.88425,2.4401e-011
303,1,0,44,1,79.4813,75.6484,88.4924,0,0,0,0
303,16,279700,44,1,77.3652,71.8587,4.28374e-007,0.000356074,91.4042,-2.54646,1.56508e-011
304,1,0,44,1,78.3452,76.245,90.8201,0,0,0,0
304,16,249289,44,1,67.3507,76.8424,3.65815e-007,0.000410854,97.1507,0.389745,3.05888e-011
305,1,0,44,1,79.4018,74.7012,89.4645,0,0,0,0
305,16,268077,44,1,76.6047,63.7498,1.836e-006,0.000377112,91.8423,-7.24445,2.46569e-011
306,1,0,44,1,81.3323,76.6722,88.7633,0,0,0,0
306,16,278723,44,1,93.0023,80.4277,6.30651e-007,0.000360586,82.1983,2.49655,2.22422e-011
307,1,0,44,1,80.3703,75.8708,90.5427,0,0,0,0
307,16,250929,44,1,84.8377,73.6387,6.00916e-007,0.000405155,87.047,-1.46272,1.8488e-011
308,1,0,44,1,79.7326,75.4789,86.9294,0,0,0,0
308,16,303911,44,1,79.5623,70.5508,6.35426e-007,0.000322632,90.0955,-3.37349,2.57561e-011
309,1,0,44,1,81.3219,76.8586,88.3006,0,0,0,0
309,16,285826,44,1,92.8694,81.9694,2.40828e-007,0.000350134,82.237,3.4139,2.06119e-011
310,1,0,44,1,79.2231,75.5325,87.3672,0,0,0,0
310,16,297237,44,1,75.3077,70.9612,1.85838e-006,0.000331545,92.6489,-3.11012,2.01662e-011
311,1,0,44,1,80.7845,76.4035,88.4772,0,0,0,0
311,16,280816,44,1,88.3108,78.1605,1.07893e-006,0.00035528,84.9253,1.1799,2.02088e-011
312,1,0,44,1,79.3926,76.0375,89.8382,0,0,0,0
312,16,260080,44,1,76.5178,75.0852,3.7788e-007,0.000387889,91.8856,-0.628805,3.78343e-011
313,1,0,44,1,78.4867,75.6541,88.5222,0,0,0,0
313,16,281384,44,1,68.937,71.8793,8.42577e-007,0.000355596,96.3816,-2.521,1.80357e-011
314,1,0,44,1,80.8351,77.0219,86.8028,0,0,0,0
314,16,307928,44,1,88.6917,83.2201,1.82663e-006,0.000319216,84.5985,4.23172,1.18964e-011
315,1,0,44,1,80.6809,77.3162,90.7519,0,0,0,0
315,16,250147,44,1,87.5217,86.0198,3.52693e-007,0.000409158,85.5043,5.67193,2.64598e-011
316,1,0,44,1,78.5518,75.3332,87.9156,0,0,0,0
316,16,290840,44,1,69.5814,69.2406,5.57953e-007,0.000342133,96.039,-4.09794,3.21249e-011
317,1,0,44,1,79.0685,77.8099,89.2141,0,0,0,0
317,16,272764,44,1,73.7787,90.0627,1.23739e-006,0.000370595,93.5074,8.10904,2.63458e-011
318,1,0,44,1,80.754,77.5422,89.6547,0,0,0,0
318,16,266002,44,1,88.1272,87.8487,1.43428e-006,0.000381321,85.0956,6.7879,2.34196e-011
319,1,0,44,1,78.844,77.107,88.4613,0,0,0,0
319,16,282007,44,1,71.985,84.0487,1.48246e-006,0.000354386,94.5898,4.65022,1.18072e-011
320,1,0,44,1,79.6138,75.8825,88.1682,0,0,0,0
320,16,284146,44,1,78.5023,73.8299,6.22201e-007,0.000349078,90.7308,-1.38475,1.43071e-011
321,1,0,44,1,80.081,77.8358,87.9131,0,0,0,0
321,16,291741,44,1,82.4365,90.0851,1.02253e-007,0.000341653,88.3827,8.24194,2.56146e-011
322,1,0,44,1,79.6584,74.8864,89.2589,0,0,0,0
322,16,270179,44,1,78.8079,65.3785,4.48117e-007,0.000372728,90.5479,-6.31562,1.2376e-011
323,1,0,44,1,80.6273,78.079,86.4039,0,0,0,0
323,16,318298,44,1,87.0359,91.9492,3.62262e-007,0.000309686,85.5649,9.4557,1.20057e-011
324,1,0,44,1,81.4775,76.5987,90.5094,0,0,0,0
324,16,254506,44,1,94.4075,79.8565,3.52122e-007,0.000402233,81.5415,2.11957,2.9161e-011
325,1,0,44,1,79.4549,75.9604,90.9507,0,0,0,0
325,16,245192,44,1,76.9629,74.4002,8.43384e-007,0.00041598,91.612,-1.01817,4.69572e-011
326,1,0,44,1,78.617,77.4076,88.2716,0,0,0,0
326,16,286394,44,1,70.0675,86.5756,9.65212e-007,0.000349376,95.7321,6.13356,1.75933e-011
327,1,0,44,1,77.7131,77.0007,86.669,0,0,0,0
327,16,314844,44,1,62.6669,83.0929,1.77578e-006,0.000314472,100.223,4.11851,4.42807e-012
328,1,0,44,1,78.604,77.1234,88.3193,0,0,0,0
328,16,284862,44,1,69.9663,84.1839,1.52275e-006,0.000350847,95.7879,4.72845,1.24522e-011
329,1,0,44,1,77.9013,75.9793,86.967,0,0,0,0
329,16,307753,44,1,64.2585,74.6301,2.33528e-007,0.000321416,99.2535,-0.911206,2.78881e-011
330,1,0,44,1,78.5432,75.6326,89.9035,0,0,0,0
330,16,261365,44,1,69.2144,71.6299,1.66729e-006,0.000388016,96.137,-2.63174,3.1146e-011
331,1,0,44,1,78.6014,75.184,88.9144,0,0,0,0
331,16,276103,44,1,69.8372,67.8972,8.9214e-007,0.000364227,95.8327,-4.84274,3.82345e-011
332,1,0,44,1,78.9045,77.9883,86.8887,0,0,0,0
332,16,309803,44,1,72.6587,91.2548,1.24184e-006,0.000319459,94.2569,9.00219,1.16733e-011
333,1,0,44,1,78.4549,75.0421,88.4494,0,0,0,0
333,16,283879,44,1,68.6445,66.7287,1.349e-006,0.000353239,96.561,-5.54398,1.51775e-011
334,1,0,44,1,77.8136,77.2099,88.4349,0,0,0,0
334,16,286847,44,1,63.1185,84.9956,1.4452e-006,0.000351467,99.7864,5.1549,1.47441e-011
335,1,0,44,1,81.1632,75.4707,87.7037,0,0,0,0
335,16,294412,44,1,91.4955,70.3897,8.33389e-007,0.000337465,82.993,-3.42125,1.0685e-011
336,1,0,44,1,78.8525,76.129,86.7418,0,0,0,0
336,16,307482,44,1,72.2963,75.8817,7.41129e-007,0.000318616,94.4766,-0.167568,1.36146e-011
337,1,0,44,1,81.3779,76.897,87.697,0,0,0,0
337,16,295448,44,1,93.3046,82.2636,1.31346e-006,0.000336887,81.9294,3.60704,1.54207e-011
338,1,0,44,1,78.9269,75.4638,90.2068,0,0,0,0
338,16,256411,44,1,72.4888,70.1898,1.32214e-006,0.000396034,94.2234,-3.46454,1.89321e-011
339,1,0,44,1,81.3745,75.9148,87.2506,0,0,0,0
339,16,301809,44,1,93.2156,74.0995,4.04655e-007,0.00032786,81.943,-1.22646,1.63137e-011
340,1,0,44,1,80.1294,77.1027,90.4697,0,0,0,0
340,16,252548,44,1,82.7671,84.1394,4.63758e-007,0.00040286,88.2458,4.61829,1.5297e-011
341,1,0,44,1,79.4861,78.2373,90.5314,0,0,0,0
341,16,255894,44,1,77.2161,94.0023,8.24979e-007,0.000401612,91.4726,10.2482,1.91047e-011
342,1,0,44,1,78.2039,75.795,89.3688,0,0,0,0
342,16,269900,44,1,66.3815,73.0244,6.82986e-007,0.000374569,97.8126,-1.82682,1.98044e-011
343,1,0,44,1,80.9234,77.4847,86.8235,0,0,0,0
343,16,309378,44,1,89.462,87.0703,9.045e-007,0.000318844,84.1365,6.51928,1.47296e-011
344,1,0,44,1,79.7102,77.617,89.9297,0,0,0,0
344,16,261281,44,1,79.2009,88.4907,1.88909e-006,0.000388487,90.3175,7.1609,3.7526e-011
345,1,0,44,1,79.3166,76.9234,87.5467,0,0,0,0
345,16,294519,44,1,76.0709,82.4309,3.83289e-007,0.000335281,92.1878,3.74254,2.17166e-011
346,1,0,44,1,77.7916,76.1814,87.2711,0,0,0,0
346,16,303465,44,1,63.2554,76.3033,1.54246e-006,0.000327338,99.8147,0.0834709,1.7637e-011
347,1,0,44,1,80.5924,75.0235,87.8006,0,0,0,0
347,16,292243,44,1,86.7171,66.6824,5.51665e-007,0.000339866,85.8288,-5.6266,1.43595e-011
348,1,0,44,1,80.0676,76.0966,88.884,0,0,0,0
348,16,273469,44,1,82.2739,75.5955,1.71057e-006,0.000365331,88.5017,-0.333678,3.58125e-011
349,1,0,44,1,79.1291,75.1508,88.494,0,0,0,0
349,16,281033,44,1,74.3909,67.6871,1.24294e-006,0.00035542,93.1672,-5.00198,2.79332e-011
350,1,0,44,1,79.0981,76.157,87.2174,0,0,0,0
350,16,299196,44,1,74.2952,76.1117,3.31085e-007,0.00032864,93.2587,-0.0291485,2.4081e-011
351,1,0,44,1,79.0372,75.343,90.9687,0,0,0,0
351,16,246234,44,1,73.3502,69.0978,1.40973e-006,0.00041553,93.698,-4.06776,5.55123e-011
352,1,0,44,1,77.5627,76.9373,89.9132,0,0,0,0
352,4,260415,44,1,61,82.6528,2.0928,0.000385363,101.084,3.80077,3.32377e-011
353,1,0,44,1,79.2621,77.2203,88.2806,0,0,0,0
353,16,284139,44,1,75.5416,84.9649,1.46555e-006,0.000350702,92.4892,5.20801,2.19297e-011
354,1,0,44,1,78.1717,77.4096,90.2788,0,0,0,0
354,16,259080,44,1,65.8759,86.8513,6.15779e-007,0.000395462,98.0379,6.14037,2.36777e-011
355,1,0,44,1,79.2195,77.3061,86.4683,0,0,0,0
355,16,313037,44,1,75.3643,85.516,1.03334e-006,0.000312704,92.6354,5.63798,2.07272e-011
356,1,0,44,1,78.4114,74.9915,88.5187,0,0,0,0
356,16,283177,44,1,68.2534,66.2835,1.64712e-006,0.000354604,96.7866,-5.79805,1.45384e-011
357,1,0,44,1,80.1326,78.3591,86.5676,0,0,0,0
357,16,316431,44,1,82.9373,94.3287,2.95645e-007,0.000312511,88.0476,10.8587,1.09619e-011
358,1,0,44,1,79.4599,78.4976,89.3036,0,0,0,0
358,4,260540,44,1,77.2231,95,5.10668,0.00037087,91.5639,11.5344,1.64759e-011
359,1,0,44,1,78.33,74.8989,86.6769,0,0,0,0
359,16,312777,44,1,67.8686,65.7008,1.11231e-006,0.000315454,97.1403,-6.252,1.0164e-011
360,1,0,44,1,78.6076,76.2796,88.3521,0,0,0,0
360,16,283164,44,1,70.0118,77.1283,7.18971e-007,0.000352197,95.7579,0.570899,1.32089e-011
361,1,0,44,1,81.1321,77.4436,86.4001,0,0,0,0
361,16,317021,44,1,91.1838,86.6987,1.81924e-006,0.00031017,83.0758,6.31532,1.06608e-011
362,1,0,44,1,81.0676,75.4101,86.1199,0,0,0,0
362,16,319803,44,1,90.59,70.011,1.22924e-006,0.000305534,83.412,-3.70781,1.77263e-011
363,1,0,44,1,81.3844,76.591,89.8902,0,0,0,0
363,16,262608,44,1,93.5306,79.7715,4.4711e-007,0.00038708,81.9894,2.08654,3.45768e-011
364,1,0,44,1,79.9586,76.112,90.7209,0,0,0,0
364,16,247995,44,1,81.2961,75.6977,8.2697e-007,0.000410234,89.1039,-0.269614,3.71628e-011
365,1,0,44,1,78.7926,76.9139,89.4179,0,0,0,0
365,16,267745,44,1,71.4313,82.4808,1.10518e-006,0.000376611,94.872,3.68978,1.95676e-011
366,1,0,44,1,78.1035,76.82,88.7064,0,0,0,0
366,16,280371,44,1,65.6161,81.6856,1.35852e-006,0.000358836,98.3092,3.23031,1.7551e-011
367,1,0,44,1,78.8019,75.8713,90.293,0,0,0,0
367,16,255046,44,1,71.4071,73.6568,1.20411e-006,0.000398306,94.846,-1.45256,1.47369e-011
368,1,0,44,1,79.6335,74.9174,86.5011,0,0,0,0
368,16,312501,44,1,78.7676,65.9562,1.17836e-006,0.000313313,90.5753,-6.15119,8.47898e-012
369,1,0,44,1,78.8399,76.4243,86.598,0,0,0,0
369,16,310015,44,1,72.2113,78.3008,5.8259e-007,0.000315616,94.5339,1.28933,5.90054e-012
370,1,0,44,1,81.0851,75.6161,89.0152,0,0,0,0
370,16,274137,44,1,90.9008,71.5297,1.84299e-007,0.000366836,83.4407,-2.71247,3.71864e-011
371,1,0,44,1,80.9874,76.9426,88.5336,0,0,0,0
371,16,281242,44,1,90.0407,82.6749,1.78213e-006,0.000355886,83.9113,3.83085,9.81635e-012
372,1,0,44,1,79.3776,77.6677,88.3049,0,0,0,0
372,16,285177,44,1,76.499,88.7273,1.82476e-006,0.0003505,91.921,7.41573,2.31626e-011
373,1,0,44,1,77.5939,76.6245,88.947,0,0,0,0
373,16,279248,44,1,61.1091,80.0651,9.16437e-010,0.000362974,100.89,2.26191,4.18941e-011
374,1,0,44,1,77.844,75.6582,87.7103,0,0,0,0
374,16,296657,44,1,63.5772,71.9229,1.43282e-006,0.000336427,99.5867,-2.49945,9.16141e-012
375,1,0,44,1,80.0777,75.403,87.3466,0,0,0,0
375,16,297494,44,1,82.4049,69.9006,1.36533e-006,0.000331153,88.391,-3.74589,1.56518e-011
376,1,0,44,1,80.2819,75.2213,88.0913,0,0,0,0
376,16,286668,44,1,84.1052,68.3273,1.33504e-006,0.000346716,87.3947,-4.64622,3.12913e-011
377,1,0,44,1,80.342,78.2756,88.0817,0,0,0,0
377,16,291845,44,1,84.6612,93.888,1.03595e-006,0.000343935,87.0601,10.4288,2.7877e-011
378,1,0,44,1,79.5793,75.5055,90.7537,0,0,0,0
378,16,248262,44,1,78.0416,70.5083,1.29715e-006,0.000410451,90.9899,-3.27029,9.19952e-012
379,1,0,44,1,80.5323,76.466,89.4126,0,0,0,0
379,16,266705,44,1,86.1986,78.6943,9.41878e-007,0.000377154,86.2119,1.48227,1.55663e-011
380,1,0,44,1,78.9212,75.9205,88.4105,0,0,0,0
380,16,281430,44,1,72.6637,74.1317,5.68465e-007,0.000353983,94.1899,-1.20019,9.84022e-012
381,1,0,44,1,78.7759,76.3647,86.3397,0,0,0,0
381,16,314378,44,1,71.7222,77.8081,4.16758e-007,0.00031047,94.8398,0.994966,7.58745e-012
382,1,0,44,1,80.915,77.3587,90.2645,0,0,0,0
382,16,257349,44,1,89.5185,86.3415,1.87098e-006,0.000396376,84.3256,5.87473,2.09097e-011
383,1,0,44,1,79.8466,78.0156,87.6094,0,0,0,0
383,16,297237,44,1,80.486,91.564,1.18715e-006,0.000334816,89.5439,9.13712,1.19191e-011
384,1,0,44,1,80.1781,76.5528,89.8934,0,0,0,0
384,16,259551,44,1,83.189,79.4347,1.68434e-006,0.000389026,87.9871,1.90847,2.77833e-011
385,1,0,44,1,77.7726,75.6525,87.0176,0,0,0,0
385,16,308111,44,1,63.1187,71.9047,1.27142e-006,0.000321887,99.9221,-2.52597,3.20927e-011
386,1,0,44,1,79.9776,76.6174,86.4324,0,0,0,0
386,16,311560,44,1,81.6041,79.8653,1.75768e-006,0.000312921,88.8562,2.24084,1.86998e-011
387,1,0,44,1,79.0545,76.3119,89.6563,0,0,0,0
387,16,263166,44,1,73.6533,77.4052,4.15198e-007,0.000383036,93.5639,0.726206,9.42142e-012
388,1,0,44,1,78.7986,76.772,87.7454,0,0,0,0
388,16,292243,44,1,71.711,81.2015,7.00757e-007,0.000339087,94.7827,2.9963,1.85257e-011
389,1,0,44,1,78.6239,75.98,88.3507,0,0,0,0
389,16,283083,44,1,70.1523,74.6263,1.24829e-006,0.000352265,95.6751,-0.906635,1.64995e-011
390,1,0,44,1,78.6875,77.1623,87.5407,0,0,0,0
390,16,296657,44,1,70.7884,84.4405,1.88285e-006,0.000334124,95.3425,4.92224,1.46937e-011
391,1,0,44,1,80.1102,74.7882,88.0359,0,0,0,0
391,16,288691,44,1,82.6777,64.6959,9.09621e-007,0.000344892,88.2415,-6.79391,3.02212e-011
392,1,0,44,1,78.894,75.7326,86.6137,0,0,0,0
392,16,309770,44,1,72.6526,72.6338,8.21391e-007,0.000315927,94.2682,-2.12426,5.76653e-012
393,1,0,44,1,80.1639,77.638,87.4875,0,0,0,0
393,16,297632,44,1,83.1364,88.3743,1.1641e-006,0.000332956,87.9545,7.27025,1.89826e-011
394,1,0,44,1,77.6997,76.1883,87.6036,0,0,0,0
394,16,298772,44,1,62.3694,76.36,1.87006e-006,0.000333984,100.301,0.116248,1.56112e-011
395,1,0,44,1,80.7163,77.9636,90.9902,0,0,0,0
395,16,249259,44,1,87.867,91.6625,9.24105e-008,0.000413765,85.3147,8.85752,5.62228e-011
396,1,0,44,1,78.5841,77.0929,87.4545,0,0,0,0
396,16,298146,44,1,69.9336,83.8575,1.16965e-006,0.000332254,95.8554,4.57732,1.28112e-011
397,1,0,44,1,80.8159,75.4236,90.2964,0,0,0,0
397,16,255607,44,1,88.6651,69.8239,1.60161e-006,0.000398049,84.8201,-3.66926,2.85675e-011
398,1,0,44,1,79.2651,77.3548,90.0095,0,0,0,0
398,16,259632,44,1,75.3964,86.2669,5.88721e-007,0.000390827,92.5381,5.86835,5.7332e-011
399,1,0,44,1,79.4294,75.4088,87.7743,0,0,0,0
399,16,290929,44,1,76.9862,69.913,1.13338e-006,0.000340138,91.6379,-3.72234,1.84542e-011
400,1,0,44,1,77.9772,75.475,90.5808,0,0,0,0
400,16,254540,44,1,64.122,70.1969,4.00381e-007,0.000403333,99.0139,-3.4195,8.96973e-012
401,1,0,44,1,79.5827,76.6077,88.2359,0,0,0,0
401,16,283313,44,1,78.237,79.8478,1.11769e-006,0.000350483,90.8882,2.18795,1.57515e-011
402,1,0,44,1,79.0396,76.2762,90.8932,0,0,0,0
402,16,246471,44,1,73.3887,77.1045,1.27923e-006,0.000414062,93.6771,0.54287,2.97019e-011
403,1,0,44,1,78.6789,76.0842,87.6839,0,0,0,0
403,16,293004,44,1,70.716,75.5037,1.4151e-006,0.000337899,95.3767,-0.391091,2.14986e-011
404,1,0,44,1,78.051,76.6343,86.202,0,0,0,0
404,16,319849,44,1,65.7007,80.0152,6.92433e-007,0.000306509,98.4639,2.31376,1.43912e-011
405,1,0,44,1,80.7615,77.4973,90.0757,0,0,0,0
405,16,259965,44,1,88.1969,87.5048,1.41449e-006,0.000391685,85.0785,6.56101,4.39708e-011
406,1,0,44,1,81.1514,77.4858,87.7605,0,0,0,0
406,16,295241,44,1,91.4317,87.198,1.08889e-006,0.000337838,83.0337,6.518,1.17664e-011
407,1,0,44,1,80.1828,74.9937,90.9857,0,0,0,0
407,16,246355,44,1,83.2437,66.0843,4.67401e-007,0.000415708,87.98,-5.80117,4.13082e-011
408,1,0,44,1,79.8649,77.8412,86.5812,0,0,0,0
408,16,312915,44,1,80.6885,89.9476,1.59103e-007,0.000314215,89.4112,8.27842,2.02495e-011
409,1,0,44,1,78.922,75.1575,88.11,0,0,0,0
409,16,287198,44,1,72.6891,67.7792,8.2906e-008,0.000346696,94.1885,-4.96214,2.45236e-011
410,1,0,44,1,81.3149,77.148,89.0773,0,0,0,0
410,16,274932,44,1,92.8874,84.4644,4.27192e-007,0.000367316,82.2903,4.83699,3.32777e-011
411,1,0,44,1,80.7248,75.0506,89.6064,0,0,0,0
411,16,265791,44,1,87.8834,66.7048,2.71936e-007,0.000380708,85.2337,-5.50784,1.96197e-011
412,1,0,44,1,80.0611,77.9371,87.9399,0,0,0,0
412,16,291785,44,1,82.2716,90.9451,1.61425e-007,0.000342005,88.4815,8.7422,2.36668e-011
413,1,0,44,1,79.2873,76.0816,89.3503,0,0,0,0
413,16,266985,44,1,75.6661,75.4645,1.06415e-006,0.000376112,92.3929,-0.409016,3.81277e-011
414,1,0,44,1,78.0885,77.1312,89.8647,0,0,0,0
414,16,264389,44,1,65.2514,84.4144,2.05438e-007,0.000385536,98.4273,4.7625,2.0754e-011
415,1,0,44,1,79.9115,75.951,87.6301,0,0,0,0
415,16,292161,44,1,81.009,74.4118,1.66771e-006,0.000337615,89.2327,-1.0446,2.06519e-011
416,1,0,44,1,78.9602,77.8952,90.3257,0,0,0,0
416,16,257762,44,1,72.7046,90.9795,4.85536e-008,0.000397063,94.097,8.53597,9.82842e-012
417,1,0,44,1,81.2214,77.4228,88.6513,0,0,0,0
417,16,281728,44,1,92.0915,86.7724,9.25781e-007,0.000357306,82.7162,6.20723,1.29128e-011
418,1,0,44,1,80.1606,78.1747,86.8286,0,0,0,0
418,16,310980,44,1,83.1523,92.8058,1.13475e-006,0.000318173,87.9253,9.93714,1.26877e-011
419,1,0,44,1,79.0479,76.3537,87.4774,0,0,0,0
419,16,295352,44,1,73.8436,77.7331,1.08428e-006,0.000333899,93.5213,0.939553,1.14754e-011
420,1,0,44,1,81.1739,76.8061,86.1082,0,0,0,0
420,16,320179,44,1,91.4597,81.4147,7.75261e-007,0.000305242,82.8914,3.16558,2.37605e-011
421,1,0,44,1,79.3303,75.9218,88.7369,0,0,0,0
421,16,275936,44,1,76.0769,74.1358,1.44194e-007,0.000361726,92.1631,-1.19588,1.74012e-011
422,1,0,44,1,80.7197,75.0244,87.1261,0,0,0,0
422,16,303145,44,1,87.7601,66.7602,8.11912e-007,0.000325598,85.1721,-5.61507,2.35322e-011
423,1,0,44,1,80.0163,75.7967,89.9175,0,0,0,0
423,16,259032,44,1,81.8156,73.0435,5.74918e-007,0.000389762,88.7894,-1.81969,3.05285e-011
424,1,0,44,1,80.2812,76.4228,88.1252,0,0,0,0
424,16,285096,44,1,84.0815,78.3131,2.34408e-007,0.000347977,87.4115,1.27828,1.89516e-011
425,1,0,44,1,78.7902,77.5753,88.345,0,0,0,0
425,16,285368,44,1,71.5205,87.9873,1.85771e-006,0.000350953,94.8712,6.96155,1.63759e-011
426,1,0,44,1,79.1868,74.6187,89.1544,0,0,0,0
426,16,273067,44,1,74.7955,63.0833,6.14064e-007,0.000369529,92.9125,-7.64812,3.64735e-011
427,1,0,44,1,80.3582,77.3302,86.4706,0,0,0,0
427,16,313196,44,1,84.7587,85.7221,1.57615e-006,0.000312651,86.9468,5.7599,1.4645e-011
428,1,0,44,1,78.4033,77.0675,88.3028,0,0,0,0
428,16,285651,44,1,68.2661,83.7221,2.9369e-007,0.00035021,96.7892,4.45023,1.31267e-011
429,1,0,44,1,80.859,76.19,88.5764,0,0,0,0
429,16,279440,44,1,88.943,76.3746,9.98541e-007,0.000357479,84.5593,0.125411,2.03107e-011
430,1,0,44,1,77.7839,76.3932,89.0746,0,0,0,0
430,16,276092,44,1,62.7718,78.0998,9.32924e-007,0.000366575,99.9217,1.12483,3.02619e-011
431,1,0,44,1,77.5713,76.1144,88.304,0,0,0,0
431,16,288672,44,1,61.084,75.7358,1.1039e-006,0.000348718,100.973,-0.249593,2.37877e-011
432,1,0,44,1,80.6733,77.4483,86.4875,0,0,0,0
432,16,314007,44,1,87.3682,86.7154,2.38114e-007,0.000312548,85.373,6.34239,2.03652e-011
433,1,0,44,1,81.0459,76.2658,87.1275,0,0,0,0
433,16,302366,44,1,90.4374,77.0068,7.61429e-007,0.000325945,83.58,0.505513,1.58768e-011
434,1,0,44,1,81.2036,75.643,90.1438,0,0,0,0
434,16,258553,44,1,91.9967,71.6865,1.48578e-006,0.00039365,82.8897,-2.58908,2.70191e-011
435,1,0,44,1,80.3145,77.0008,90.3809,0,0,0,0
435,16,253708,44,1,84.3549,83.2597,1.62903e-006,0.000400638,87.3217,4.11178,8.51085e-012
436,1,0,44,1,80.0885,76.6281,86.5136,0,0,0,0
436,16,310394,44,1,82.5141,79.9582,7.05883e-007,0.000314425,88.3069,2.2946,1.65827e-011
437,1,0,44,1,79.1534,74.9724,87.0892,0,0,0,0
437,16,303175,44,1,74.7406,66.3476,8.83946e-007,0.000325077,92.9976,-5.87327,2.49955e-011
438,1,0,44,1,80.3766,75.7432,88.4928,0,0,0,0
438,16,279916,44,1,84.8895,72.6468,2.79149e-007,0.00035597,86.9443,-2.07851,1.71528e-011
439,1,0,44,1,80.6556,75.8533,87.5229,0,0,0,0
439,16,295043,44,1,87.2033,73.5986,1.58392e-006,0.000334698,85.529,-1.52843,1.9531e-011
440,1,0,44,1,80.062,77.3965,87.4516,0,0,0,0
440,16,297160,44,1,82.2785,86.3536,8.61277e-007,0.000332707,88.4683,6.08006,1.49791e-011
441,1,0,44,1,79.9445,78.2179,87.8305,0,0,0,0
441,16,294905,44,1,81.3032,93.3287,1.70022e-006,0.000338984,89.0572,10.142,2.51655e-011
442,1,0,44,1,78.6084,76.141,90.1609,0,0,0,0
442,16,257214,44,1,69.7566,75.9564,1.01055e-006,0.000394805,95.8071,-0.119759,3.70204e-011
443,1,0,44,1,78.0149,77.3632,86.8156,0,0,0,0
443,16,311769,44,1,65.2003,86.1061,1.68894e-006,0.000317665,98.7142,5.91409,9.80551e-012
444,1,0,44,1,79.7584,77.6983,90.2019,0,0,0,0
444,16,257798,44,1,79.5989,89.2181,2.94957e-007,0.000395057,90.0857,7.55806,3.03888e-011
445,1,0,44,1,79.7329,76.9821,90.4673,0,0,0,0
445,16,252196,44,1,79.3693,83.1063,5.01898e-007,0.000403056,90.2201,4.02376,1.48365e-011
446,1,0,44,1,79.2669,76.8068,88.9084,0,0,0,0
446,16,273918,44,1,75.5264,81.5394,6.31068e-007,0.000365407,92.4846,3.16537,4.58925e-011
447,1,0,44,1,80.5699,78.1841,86.6749,0,0,0,0
447,16,314321,44,1,86.5768,92.893,1.08975e-006,0.000314783,85.8542,9.98736,1.05117e-011
448,1,0,44,1,79.8134,78.2579,88.4738,0,0,0,0
448,16,285317,44,1,80.1638,93.8017,1.41438e-007,0.000352842,89.7434,10.35,2.38292e-011
449,1,0,44,1,80.7579,76.8872,89.2916,0,0,0,0
449,16,269366,44,1,88.1084,82.2342,1.74421e-006,0.000373779,85.0897,3.5501,2.95867e-011
450,1,0,44,1,78.5375,75.5114,86.1646,0,0,0,0
450,16,318626,44,1,69.7524,70.8347,7.86036e-007,0.000306537,96.0382,-3.21367,1.60234e-011
451,1,0,44,1,80.3131,77.2187,90.4429,0,0,0,0
451,16,253404,44,1,84.3482,85.137,1.14419e-006,0.000401836,87.3271,5.19197,1.95038e-011
452,1,0,44,1,80.1463,78.2595,90.4365,0,0,0,0
452,16,257295,44,1,82.9431,94.1679,1.69491e-006,0.000399158,88.1403,10.3487,1.90693e-011
